id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
5024304976101880,OachzpBnq,6976182920,_小張乏了,“今天没文案，今天我生日(#^.^#)🎂。（我也是17了）”#王冰冰#王冰冰超话,,,,"^.^,王冰冰",0,68,251,2024-04-18 00:25,王冰冰超话,"['https://wx2.sinaimg.cn/large/007C7lRmly1houajnnc4ej310p0p0ajy.jpg', 'https://wx3.sinaimg.cn/large/007C7lRmly1houajpdc0yj31o02ynkjm.jpg', 'https://wx3.sinaimg.cn/large/007C7lRmly1houak5nkc4j31dc1o0tq6.jpg', 'https://wx2.sinaimg.cn/large/007C7lRmly1houak4i94jj36684mokjt.jpg', 'https://wx1.sinaimg.cn/large/007C7lRmly1houajmzpczj36684mo7wn.jpg', 'https://wx2.sinaimg.cn/large/007C7lRmly1houajw2quej34mo668hdy.jpg', 'https://wx3.sinaimg.cn/large/007C7lRmly1houak62hvoj30xq1o0k61.jpg', 'https://wx1.sinaimg.cn/large/007C7lRmly1houak6hwq2j30xq1o0149.jpg', 'https://wx1.sinaimg.cn/large/007C7lRmly1houak74wcsj30xq1o01c8.jpg']",,,新疆
5024301486440652,OacbWr1vu,7740164197,无聊迷茫1516,王冰冰超话。,,,,,1,5,0,2024-04-18 00:11,王冰冰超话,,,,内蒙古
5021020117274133,O8OPpuwkJ,5553636865,琪琪2021520,王冰冰超话晚安大家，晚安冰冰,,,,,0,12,15,2024-04-08 22:52,王冰冰超话,['https://wx4.sinaimg.cn/large/0063QuE9ly1hojtb2k4yxj31hc0u0aij.jpg'],,,山西
5021016929867746,O8OKgFp3c,7817780333,问天领航员,王冰冰超话乘风好去，长空万里，直下看山河。晚安冰冰！晚安各位！好梦！,,,,,0,11,13,2024-04-08 22:39,王冰冰超话,['https://wx3.sinaimg.cn/large/008x4BNbly1hojswj3rxnj31bf0qo0yy.jpg'],,,中国
5021010280059574,O8Ozy0fuS,7756518066,冰糖葫芦妹咬下来,王冰冰超话一寸光阴一寸金，两寸光阴一寸鍂，三寸光阴一寸鑫，四寸光阴一寸𨰻晚安～,,,,,0,33,33,2024-04-08 22:13,王冰冰超话,"['https://wx3.sinaimg.cn/large/008sVyG6gy1hojs4rqv12j31jk1jkk2r.jpg', 'https://wx2.sinaimg.cn/large/008sVyG6gy1hojs6bft00j306u06wq2w.jpg']",,,广东
5021008005696242,O8OvSnTQS,7765643959,反内卷六组组长,王冰冰超话这次为啥有一股营销号味幸亏王姐写文案从不偷懒,,,,,0,7,10,2024-04-08 22:04,王冰冰超话,['https://wx3.sinaimg.cn/large/008txQJVly1hojrvyuhenj30u023mnbm.jpg'],,,黑龙江
5021004404100524,O8Oq4hcJu,5421872807,四川文化艺术学院,#川文艺春天的浪漫被具像化了##川文艺莫华伦王冰冰声乐讲座#著名歌剧艺术家、“中国三大男高音”莫华伦，普契尼歌剧节荣誉女高音歌唱家、“歌剧女神”王冰冰，与大家相约四川文化艺术学院，共游音乐世界。四川文化艺术学院的微博直播2024名师大讲堂——莫华伦声乐讲座,,,,"川文艺春天的浪漫被具像化了,川文艺莫华伦王冰冰声乐讲座",2,0,30,2024-04-08 21:49,四川文化艺术学院超话,,,,
5020999890240744,O8OiN10CY,5421872807,四川文化艺术学院,#为中国最美校园打call##川文艺春天的浪漫被具像化了##川文艺莫华伦王冰冰声乐讲座#日常穿梭在校园中，同学们会不会很熟悉每一条路了呢今天小艺带大家换个视角看学校，你还能认出来嘛L四川文化艺术学院的微博视频,,绵阳·四川文化艺术学院,,"为中国最美校园打call,川文艺春天的浪漫被具像化了,川文艺莫华伦王冰冰声乐讲座",0,0,0,2024-04-08 21:32,四川文化艺术学院超话,,"http://f.video.weibocdn.com/o0/vw8dujyplx08dVhOb0re01041200gvls0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714198584&ssig=UcZF%2B7M%2Fh0&KID=unistore,video",,四川
5020994182579544,O8O9AaP3y,3958592714,王冰冰女高音,“王冰冰乡村歌剧艺术公益工作室”今天成立，看着孩子们对音乐对歌唱渴望的热情，今天我很感概，也真正希望能全力为乡村学生的音乐教育做出一份努力和贡献,,,,,3,5,14,2024-04-08 21:09,iPhone客户端,"['https://wx1.sinaimg.cn/large/ebf354cagy1hojqanff0xj21401z47wh.jpg', 'https://wx1.sinaimg.cn/large/ebf354cagy1hojqanydkvj20zu1rp13e.jpg', 'https://wx2.sinaimg.cn/large/ebf354cagy1hojqasde9kj223u23uu0x.jpg', 'https://wx2.sinaimg.cn/large/ebf354cagy1hojqawqea9j22rf1wukjm.jpg', 'https://wx3.sinaimg.cn/large/ebf354cagy1hojqay4m7nj21wh2jbb2a.jpg', 'https://wx4.sinaimg.cn/large/ebf354cagy1hojqb4nm5pj222c35s1kz.jpg', 'https://wx1.sinaimg.cn/large/ebf354cagy1hojqbc5sn6j223u35s4qr.jpg', 'https://wx2.sinaimg.cn/large/ebf354cagy1hojqalmqjij223v23vx6p.jpg', 'https://wx1.sinaimg.cn/large/ebf354cagy1hojqbhceszj221435skjm.jpg']",,,四川
5020989727706085,O8O2owkHH,3831955909,小猫咪哪有坏心眼,王冰冰同学生日快乐呀🎂～,,,,,0,2,1,2024-04-08 20:51,微博轻享版,"['https://wx3.sinaimg.cn/large/e46701c5gy1hojptfb1urj20u01400wv.jpg', 'https://wx1.sinaimg.cn/large/e46701c5gy1hojptf3xwuj20u0140dig.jpg', 'https://wx4.sinaimg.cn/large/e46701c5gy1hojptficwoj20u019078t.jpg', 'https://wx2.sinaimg.cn/large/e46701c5gy1hojptfjn42j20u0140jwq.jpg']",,,澳大利亚
5020946598201465,O8MUPypzH,1799906660,一些些的二三三,王冰冰超话阳光下你笑的那么美，恰好与春风撞了个满怀,,,,,9,89,261,2024-04-08 18:00,王冰冰超话,"['https://wx3.sinaimg.cn/large/6b486564gy1hojj8jztd7j20u01o042y.jpg', 'https://wx1.sinaimg.cn/large/6b486564gy1hojj8kdc7nj20u0190tf0.jpg']",,,浙江
5025393206366357,OaEAMqIbb,3844400647,sym诗宇末,王冰冰超话跟着冰冰姐学穿搭红色蝴蝶结发夹+蓝色牛仔外套+白色裙子就很有春天的气息，大家好梦,,,,,0,9,17,2024-04-21 00:29,王冰冰超话,['https://wx2.sinaimg.cn/large/e524e607ly1hoxrf6cq8oj21jp0vcgrt.jpg'],,,江苏
5025387312319437,OaErh9Joh,5213435830,有点孩怕的喵酱,王冰冰超话时隔11天的冠军🏆晚安大家💤,,,,,0,10,16,2024-04-21 00:06,王冰冰超话,['https://wx2.sinaimg.cn/large/005GP2OGly1hoxqvfjec1j30u01uok04.jpg'],,,内蒙古
5025386414998137,OaEpPkYf7,6868760303,吃花椒的胖头冰,王冰冰超话让我👀👀第一在哪晚安\^O^/,,,,,0,7,11,2024-04-21 00:02,王冰冰超话,['https://wx4.sinaimg.cn/large/007uQCkvgy1hoxqqzahjrj30z025sk2y.jpg'],,,广东
5024185325192365,Oa9aAlMLP,6296575654,哎哟哥哥在三年二班,王冰冰超话来了,,,,,1,34,49,2024-04-17 16:29,王冰冰超话,['https://wx3.sinaimg.cn/large/006S7MXQgy1hotxcknu0uj31sa10k1kx.jpg'],,,浙江
5024184663805844,Oa99wfY4A,7305208083,热爱生活的Tim,王冰冰超话兄弟姐妹们，谁懂啊！今年的《央young之夏》又要来了！冰冰表演的节目被凡凡点名了！,,,,,0,14,29,2024-04-17 16:27,王冰冰超话,"['https://wx1.sinaimg.cn/large/007YnUkPgy1hotwq0xb6gj31hc0u0n3f.jpg', 'https://wx1.sinaimg.cn/large/007YnUkPgy1hotwq1hb9lj31hc0u0tgz.jpg']",,,广东
5024177335569665,Oa8XHnmVj,3844400647,sym诗宇末,王冰冰超话ysp预告图，和央视新闻发的不一样，又多一张图,,,,,4,16,31,2024-04-17 15:58,王冰冰超话,"['https://wx4.sinaimg.cn/large/e524e607ly1hov5u7utjrj20w50iajwk.jpg', 'https://wx3.sinaimg.cn/large/e524e607ly1hov5u9qsocj21hc0u0nhx.jpg']",,,江苏
5024142825620920,Oa842nAg0,6998419253,冬囚鲸岛,#优质博文上热搜开放计划#这不就是现实版浪花一朵朵吗2王冰冰徐嘉余运动员记者央视记者cp恋爱L冬囚鲸岛的微博视频,,,,优质博文上热搜开放计划,0,1,1,2024-04-17 13:40,微博视频号,,"http://f.video.weibocdn.com/u0/woMt6yXogx08e9qTt8PS01041201anVO0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714198606&ssig=gsBlAp5Gml&KID=unistore,video",,广东
5024135165510850,Oa7RGn7CG,7332481583,是个odd,王冰冰超话用电脑上12306抢到五一票咯,,,,,0,5,0,2024-04-17 13:10,王冰冰超话,,,,广东
5024122981320565,Oa7y25xxr,5817398806,小如说娱,#中国冰雪之夜本来以为#谷爱凌夺冠的时候#王冰冰发微博打call是结局，没想到是故事的开始！他俩竟然一起自拍了！捡手机文学安排上！#谷爱凌王冰冰同框自拍#梦幻联动#美女……#微博VC计划#L小如说娱的微博视频,,,,"中国冰雪之夜 本来以为,王冰冰 发微博打call是结局，没想到是故事的开始！他俩竟然一起自拍了！捡手机文学安排上！,梦幻联动 ,微博VC计划",0,1,5,2024-04-17 12:22,微博视频号,,"http://f.video.weibocdn.com/u0/9jTCasi9gx08e9ltzhIA01041200av7T0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714198606&ssig=Fp5p7wOEpM&KID=unistore,video",,浙江
5024112391228061,Oa7gX59tr,2279736223,河南中医药大学广播站,#微点钟情#站站温馨提醒大家，睡前记得吃宵夜哟，不然可是会做饿梦的大家最近歌单又收藏了哪些歌曲呢快来和站站分享一下吧（编辑：王冰冰/审核：黄怡博）（图源网络/侵删）,,,,微点钟情,1,23,73,2024-04-17 11:40,Redmi Note 11T Pro+,['https://wx2.sinaimg.cn/large/87e2039fly1hotk32m3isj20u00u1tb5.jpg'],,,河南
5024091008143711,Oa6Isyayb,5510450495,仵思月,王冰冰超话猫宁，早上好☀️春天和冰的适配度100%,,,,,0,6,7,2024-04-17 10:15,王冰冰超话,['https://wx3.sinaimg.cn/large/0060VhTNly1hotlzg1w49j31jk2qxqv5.jpg'],,,河北
5024058310132336,Oa5RJ0yqs,7740164197,无聊迷茫1516,王冰冰超话。,,,,,1,5,0,2024-04-17 08:05,王冰冰超话,,,,内蒙古
5024049614815588,Oa5DHkcKM,7503622653,吃旺柴的喵酱,王冰冰超话风行海岛🏝️我们一起出发吧～～～今天也是和这只胖头鱼相识三周年的日子喽,,,,,2,12,10,2024-04-17 07:30,iPhone 13 Pro Max,"['https://wx4.sinaimg.cn/large/008bOr1Ply1hot08u47iwj323e16e1kx.jpg', 'https://wx1.sinaimg.cn/large/008bOr1Ply1hot08kj4ptj32lg1gk7wh.jpg', 'https://wx3.sinaimg.cn/large/008bOr1Ply1hot09kh9kzj320u14y1a3.jpg', 'https://wx2.sinaimg.cn/large/008bOr1Ply1hot09n2ug3j32cw1bq4kr.jpg', 'https://wx3.sinaimg.cn/large/008bOr1Ply1hot09dkt0zj31gl35sqv7.jpg', 'https://wx4.sinaimg.cn/large/008bOr1Ply1hot08wbug0j323o16kql0.jpg', 'https://wx2.sinaimg.cn/large/008bOr1Ply1hot0c0nmj3j32hy1em1kx.jpg', 'https://wx3.sinaimg.cn/large/008bOr1Ply1hot0f1vw17j30rh0fgaeh.jpg', 'https://wx2.sinaimg.cn/large/008bOr1Ply1hot093r0o4j335s1ry7wh.jpg']",,,河南
5020653344525491,O8FhQiZhN,7450295883,落雪三千FOR,王冰冰超话没有技术，全是随便🎵slowlyslowlywefallinlove🎵L落雪三千FOR的微博视频,,,,,2,6,18,2024-04-07 22:34,王冰冰超话,,"http://f.video.weibocdn.com/o0/dt7mMn4Glx08dU4wlUnC01041200aZbl0E010.mp4?label=mp4_720p&template=720x960.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714198618&ssig=2m5qlE6rLK&KID=unistore,video",,湖北
5020648831977939,O8Faz8iyf,7491881878,吃花椒的喵酱宝,王冰冰超话晚安,,,,,0,9,18,2024-04-07 22:17,王冰冰超话,"['https://wx2.sinaimg.cn/large/008b1aIuly1hoimnw93maj31bf0qoadv.jpg', 'https://wx4.sinaimg.cn/large/008b1aIuly1hoimnwrbhij31bf0qoq6p.jpg', 'https://wx1.sinaimg.cn/large/008b1aIuly1hoimnx82ffj31bf0qo78a.jpg', 'https://wx2.sinaimg.cn/large/008b1aIuly1hoimnxly2aj31bf0qodjf.jpg', 'https://wx4.sinaimg.cn/large/008b1aIuly1hoimnxzsvmj31bf0qoznl.jpg', 'https://wx3.sinaimg.cn/large/008b1aIuly1hoimnyebe8j31bf0qo79w.jpg']",,,陕西
5020638012246263,O8ET79qm3,6356452137,Southside南山,王冰冰超话今天春游带她去湖边，她说我给她拍的还可以,,沈阳·沈阳棋盘山国际风景旅游开发区,,,0,5,7,2024-04-07 21:34,王冰冰超话,"['https://wx4.sinaimg.cn/large/006Wb1zzly1hoilf512unj30u014011p.jpg', 'https://wx2.sinaimg.cn/large/006Wb1zzly1hoilf6fp9ij31400u00yf.jpg', 'https://wx4.sinaimg.cn/large/006Wb1zzly1hoilf6zts0j31400u0gro.jpg', 'https://wx1.sinaimg.cn/large/006Wb1zzly1hoilf7itp8j31400u00yl.jpg']",,,辽宁
5020636544241981,O8EQKhNx3,2719690694,吃花蜜的喵酱,王冰冰超话晚上好国之大雅·清明②,,,,,20,79,310,2024-04-07 21:28,王冰冰超话,"['https://wx4.sinaimg.cn/large/a21b2fc6ly1hojbkutocej22yo1o0npd.jpg', 'https://wx4.sinaimg.cn/large/a21b2fc6ly1hojbkxe7hsj22gw1e0hdt.jpg', 'https://wx2.sinaimg.cn/large/a21b2fc6ly1hojbkzp46rj22gw1e07wh.jpg', 'https://wx2.sinaimg.cn/large/a21b2fc6ly1hojbl3l00aj22yo1o0x6p.jpg', 'https://wx4.sinaimg.cn/large/a21b2fc6ly1hojbl71w6qj22yo1o0hdt.jpg', 'https://wx1.sinaimg.cn/large/a21b2fc6ly1hojblamya6j22yo1o0x6p.jpg']",,,江苏
5020636029650495,O8EPUEux9,6976182920,_小張乏了,“不是，为什么今天要上课，本来今天我原来是休息的，但是我一想到再上两天，周三我又可以休息，真的很开心”#王冰冰#王冰冰超话,,,,王冰冰,0,6,18,2024-04-07 21:26,王冰冰超话,['https://wx4.sinaimg.cn/large/007C7lRmly1hoil6c91wqj30xq1o0149.jpg'],,,新疆
5020615585044250,O8EiWlaeS,7740164197,无聊迷茫1516,王冰冰超话。,,,,,1,5,0,2024-04-07 20:04,王冰冰超话,,,,内蒙古
5020611187837492,O8EbQwSTa,7169517936,娱乐兜兜屋,#网友曝王冰冰被调回地方做幕后文字记者，以后在银幕上也不会看见她了。#微博VC计划#L娱乐兜兜屋的微博视频,,,,网友曝王冰冰被调回地方 做幕后文字记者，以后在银幕上也不会看见她了。,0,1,0,2024-04-07 19:47,微博视频号,,"http://f.video.weibocdn.com/u0/GlUoSJDcgx08dTT9LCKQ010412005CHM0E010.mp4?label=mp4_720p&template=1080x1920.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1714198618&ssig=lCoJZ7S5IX&KID=unistore,video",,浙江
5020609732151843,O8E9v91N9,7765643959,反内卷六组组长,王冰冰超话王姐自己发小红书都没想这么多吧这压根不适合写文案，更像中学生作文，拿它作为小红书文案咋感觉这么奇怪不愧是你人工智障，咋跟评论罗伯特似的,,,,,0,9,11,2024-04-07 19:41,王冰冰超话,['https://wx4.sinaimg.cn/large/008txQJVly1hoii44afhwj30u02fd4g8.jpg'],,,黑龙江
5020607185949846,O8E5ooXPg,7714804094,吃花椒的DX3906,王冰冰超话这张原照片是我觉得最有感觉的一张，喜欢黑色的头发隐去大部分表情，这个时候的美丽是不受表情所影响的，只留下最纯粹的美丽。因为我找到的原照片清晰度太差，加上那时候头发很黑和阴影混合在一起，所以我没办法找清楚头发的具体样子，只能画个框架随便涂了，有谁知道这种原照片是哪张吗？如果有高清的就更好了。,,,,,0,10,10,2024-04-07 19:31,王冰冰超话,['https://wx3.sinaimg.cn/large/008q6wY6gy1hoihm0wayuj30yo0u0dq5.jpg'],,,四川
5020596385875506,O8DNYoEue,7765643959,反内卷六组组长,王冰冰超话啊？,,,,,0,8,8,2024-04-07 18:48,王冰冰超话,['https://wx4.sinaimg.cn/large/008txQJVly1hoign4sxefj30u01uo144.jpg'],,,黑龙江
5023729394649061,O9XjdjvqR,2334063362,Bruce张小岳,越听越上头～#汽水音乐#《旅行的BGM给你找好了！王冰冰、许魏洲喊你出去走走啦~#cctv网络春晚》-O网页链接「汽水音乐」,,,,汽水音乐,0,1,0,2024-04-16 10:18,汽水音乐,,,,上海
5023686762170008,O9Wcs96w8,5553636865,琪琪2021520,王冰冰超话早安大家，早安冰冰,,,,,1,5,14,2024-04-16 07:28,王冰冰超话,['https://wx1.sinaimg.cn/large/0063QuE9ly1hosbkda8jnj30u01istgz.jpg'],,,山西
5023672932237505,O9VQ99o4N,2207268517,信宓恪曼巴,#王冰冰##清纯##小姐姐#,,,,"王冰冰,清纯,小姐姐",0,0,2,2024-04-16 06:33,努比亚 Z40 Pro,"['https://wx3.sinaimg.cn/large/83903ea5gy1hos9yvzpq6j20hs0xp75q.jpg', 'https://wx1.sinaimg.cn/large/83903ea5gy1hos9ywe09lj20hs0xo3zc.jpg', 'https://wx2.sinaimg.cn/large/83903ea5gy1hos9ywwpodj20hs0xodh2.jpg', 'https://wx3.sinaimg.cn/large/83903ea5gy1hos9yxaz41j20hs0xpgnl.jpg', 'https://wx2.sinaimg.cn/large/83903ea5gy1hos9yxorqsj20hs0xo0vd.jpg', 'https://wx3.sinaimg.cn/large/83903ea5gy1hos9yy469gj20hs0xp0vd.jpg', 'https://wx1.sinaimg.cn/large/83903ea5gy1hos9yyjt9kj20hs0ylacf.jpg', 'https://wx1.sinaimg.cn/large/83903ea5gy1hos9yz1g9ij20hs0xq406.jpg', 'https://wx4.sinaimg.cn/large/83903ea5gy1hos9yzibqej20hs0ykdhc.jpg']",,,贵州
5023672563663459,O9VPyfn23,5678717194,雨落小巷sky,王冰冰超话早,,,,,0,8,7,2024-04-16 06:32,王冰冰超话,['https://wx2.sinaimg.cn/large/006cjjKOly1hos9xq230pj30u0140e81.jpg'],,,山东
5023649484505741,O9VekiU9f,7532219791,HU-Q风,我在王冰冰超话连续签到30天，获得了“签地自萌”头衔，发帖纪念,,,,,0,5,0,2024-04-16 05:00,王冰冰超话,['https://wx4.sinaimg.cn/large/008dKqrZly1hos7a9ls5tj30ty1kwq8i.jpg'],,,陕西
5023620921295420,O9Uug5qZS,7280420594,LCBX51155,王冰冰超话（王冰冰手机壁纸，自修图）超级喜欢第一张和第二张第一张能看到冰冰的肚脐眼呢！（有点小性感）,,,,,3,3,37,2024-04-16 03:07,王冰冰超话,"['https://wx3.sinaimg.cn/large/007WHTYCgy1hos3t9kgo4j31pk3pcqv5.jpg', 'https://wx2.sinaimg.cn/large/007WHTYCgy1hos3ta4btzj30ji168n7l.jpg', 'https://wx2.sinaimg.cn/large/007WHTYCgy1hos3tc4oqlj31pk3pce81.jpg', 'https://wx3.sinaimg.cn/large/007WHTYCgy1hos3tdvhfzj31po3pcnpd.jpg', 'https://wx1.sinaimg.cn/large/007WHTYCgy1hos3t7hvklj31pm3pcqv5.jpg', 'https://wx1.sinaimg.cn/large/007WHTYCgy1hos3tfhgf0j31pm3pcqv5.jpg', 'https://wx2.sinaimg.cn/large/007WHTYCgy1hos3tgh77ej316q2kghcb.jpg', 'https://wx2.sinaimg.cn/large/007WHTYCgy1hos3th7571j31m43ho4qp.jpg', 'https://wx3.sinaimg.cn/large/007WHTYCgy1hos3tis1twj31in3a9npd.jpg']",,,江西
5023615756010178,O9UlVpdwm,7714804094,吃花椒的DX3906,王冰冰超话第三次修改，感谢朋友们的慧眼，我自己开始确实看不出来嘴巴大了，把嘴巴改小了位置上抬了，开始画太用力了纸都要擦烂了，然后下颌骨磨小了一点，颧骨也磨小了一点，来个冰学家帮我再看看，这个型哪里还有明显的不相似。左边是最新修改的，前两次确实是明显的嘴巴大了。但是我自己却察觉不到。,,,,,0,5,10,2024-04-16 02:46,王冰冰超话,"['https://wx2.sinaimg.cn/large/008q6wY6gy1hos3dijlnij32dc3iw7wj.jpg', 'https://wx4.sinaimg.cn/large/008q6wY6gy1hos3dkqztgj32dc3iw7wj.jpg', 'https://wx1.sinaimg.cn/large/008q6wY6gy1hos3dmppsij32dc3iwu0y.jpg']",,,四川
5023613661216917,O9Uiy56zH,1963525904,一只小废柴-,王冰冰超话,,,,,0,6,7,2024-04-16 02:38,王冰冰超话,['https://wx1.sinaimg.cn/large/75090710gy1hos366vzrwj227w3y81kz.jpg'],,,浙江
5023575172186147,O9Tit9aIr,7305208083,热爱生活的Tim,王冰冰超话晚安，“小白兔🐰”冰冰！,,,,,1,9,21,2024-04-16 00:05,王冰冰超话,['https://wx4.sinaimg.cn/large/007YnUkPgy1horyr1phcxj30u01hbh0u.jpg'],,,广东
5022018741469546,O9eO66aim,7604094779,苏木木哟,王冰冰超话很nice,,,,,2,5,20,2024-04-11 17:00,王冰冰超话,"['https://wx4.sinaimg.cn/large/008iC0pZgy1homzzlqw49j30s611lqbp.jpg', 'https://wx4.sinaimg.cn/large/008iC0pZgy1homzzn97v7j30u0140wp0.jpg', 'https://wx4.sinaimg.cn/large/008iC0pZgy1homzzoiyl0j30u0141tif.jpg', 'https://wx2.sinaimg.cn/large/008iC0pZgy1homzzpps5mj30u0140aiv.jpg']",,,江西
5022013289399762,O9eFiDrj4,7819978978,我先反思行了吧,王冰冰超话啊啊啊啊啊啊小红书更新啦,,,,,1,10,29,2024-04-11 16:38,王冰冰超话,"['https://wx3.sinaimg.cn/large/008xdPLcly1homzd7jlwxj30u013zteb.jpg', 'https://wx4.sinaimg.cn/large/008xdPLcly1homzd7vwkfj30u0140wju.jpg', 'https://wx1.sinaimg.cn/large/008xdPLcly1homzd8cx12j30u014078z.jpg', 'https://wx3.sinaimg.cn/large/008xdPLcly1homzd8que3j30s611l0xh.jpg']",,,安徽
5022007546349569,O9ew2qDOp,7714804094,吃花椒的DX3906,王冰冰超话本来想试着画一下场景，但是根本就画不来呀！少壮不努力，老大徒伤悲。,,,,,1,2,17,2024-04-11 16:16,王冰冰超话,['https://wx3.sinaimg.cn/large/008q6wY6gy1homynaesigj32dc3iwnpf.jpg'],,,四川
5022004659096449,O9ernCaoV,6356104116,星赏一下,王冰冰春日毛衣穿搭👗,,,,,25,9,388,2024-04-11 16:04,iPhone 13,"['https://wx4.sinaimg.cn/large/006W9z2kly1homydov4s4j30s611lwia.jpg', 'https://wx4.sinaimg.cn/large/006W9z2kly1homydoj7lfj30v715m0xj.jpg', 'https://wx3.sinaimg.cn/large/006W9z2kly1homydp936nj316n1kvgsx.jpg', 'https://wx1.sinaimg.cn/large/006W9z2kly1homydptuo2j31fs1x1k3f.jpg']",,,江苏
5022003635421310,O9epJmKku,1799906660,一些些的二三三,王冰冰超话谁的童话书没合上，让公主跑出来了,,,,,3,135,268,2024-04-11 16:00,王冰冰超话,"['https://wx2.sinaimg.cn/large/6b486564gy1homy1e6d3jj20s611lq7p.jpg', 'https://wx1.sinaimg.cn/large/6b486564gy1homy9g7qswj20u01400yn.jpg', 'https://wx2.sinaimg.cn/large/6b486564gy1homy9gp0p2j20u0141grg.jpg', 'https://wx2.sinaimg.cn/large/6b486564gy1homy9h11usj20u01400xk.jpg']",,,浙江
5021997652252732,O9eg59s2o,7766699946,Terry_Xue薛天然,王冰冰超话#城市公园##踏青赏花#🌸“往心里装一片花海，让生活多一点可爱。春有约，花不误，年年岁岁不相负。”#踏青赏花春游季#——2024年第3弹#我的大学生活##城市绿地##同城种草##同城种草发布攻略##内蒙古包头市#专栏·各地旅游打卡作品合集（2024）,,包头·八一公园,,"城市公园,踏青赏花,踏青赏花春游季,我的大学生活,城市绿地,同城种草,同城种草发布攻略,内蒙古包头市",4,12,25,2024-04-11 15:36,王冰冰超话,"['https://wx1.sinaimg.cn/large/008tChrYly1homxcscoo4j31400u0grz.jpg', 'https://wx4.sinaimg.cn/large/008tChrYly1homxcssftej31400u0aj7.jpg', 'https://wx2.sinaimg.cn/large/008tChrYly1homxct66gsj31400u0wkk.jpg', 'https://wx2.sinaimg.cn/large/008tChrYly1homxctjdpnj31400u0gtb.jpg', 'https://wx3.sinaimg.cn/large/008tChrYly1homxctzgf7j31400u0gtv.jpg', 'https://wx3.sinaimg.cn/large/008tChrYly1homxcudhoqj31400u0dmm.jpg', 'https://wx1.sinaimg.cn/large/008tChrYly1homxcuwaanj31400u0tep.jpg', 'https://wx1.sinaimg.cn/large/008tChrYly1homxcvbu3rj31400u0k2b.jpg', 'https://wx1.sinaimg.cn/large/008tChrYly1homxcvowdij31400u00y4.jpg']",,,内蒙古
5021994215277153,O9eaxm8Pn,7740164197,无聊迷茫1516,王冰冰超话。,,,,,1,5,0,2024-04-11 15:23,王冰冰超话,,,,内蒙古
5021989599708534,O9e35EJDg,5718597752,拥有彼此不孤单,王冰冰超话穿毛衣软糯糯的,,,,,1,5,19,2024-04-11 15:04,王冰冰超话,"['https://wx2.sinaimg.cn/large/006f0EvCgy1homwneex2kj30s611lq6p.jpg', 'https://wx2.sinaimg.cn/large/006f0EvCgy1homwnepigmj30v715mq7p.jpg', 'https://wx4.sinaimg.cn/large/006f0EvCgy1homwnf33r7j31fs1x1n94.jpg', 'https://wx3.sinaimg.cn/large/006f0EvCgy1homwnfn0cyj316n1kvqa7.jpg']",,,广西
5021979369800978,O9dMAF7Gi,1256363904,顶流颜究社,主持人王冰冰的穿搭比很多内娱小花还潮,,,,,25,38,116,2024-04-11 14:24,所愿皆成真,['https://wx4.sinaimg.cn/large/4ae29780gy1homkcpw7ppj20rs11248f.jpg'],,,广东
